,0,1
0,ACCEDE08905_215.png,0.356058388948
1,ACCEDE08905_54.png,0.275993794203
2,ACCEDE08905_1.png,0.181106358767
3,ACCEDE08905_161.png,0.370624393225
4,ACCEDE08905_29.png,0.253893703222
5,ACCEDE08905_80.png,0.153699085116
6,ACCEDE08905_94.png,0.20575492084
7,ACCEDE08905_68.png,0.19530685246
8,ACCEDE08905_263.png,0.195147484541
9,ACCEDE08905_108.png,0.463013738394
10,ACCEDE08905_15.png,0.390291273594
11,ACCEDE08905_105.png,0.391853421926
12,ACCEDE08905_103.png,0.278764933348
13,ACCEDE08905_101.png,0.17451992631
