,0,1
0,ACCEDE08897_44.png,0.10008314997
1,ACCEDE08897_214.png,0.0939125493169
2,ACCEDE08897_156.png,0.277202785015
3,ACCEDE08897_249.png,0.151604950428
4,ACCEDE08897_129.png,0.100618511438
5,ACCEDE08897_229.png,0.530796170235
6,ACCEDE08897_170.png,0.555511593819
7,ACCEDE08897_24.png,0.6243019104
8,ACCEDE08897_138.png,0.0892209634185
9,ACCEDE08897_71.png,0.249716520309
10,ACCEDE08897_126.png,0.114156380296
11,ACCEDE08897_238.png,0.280738890171
12,ACCEDE08897_41.png,0.146553575993
13,ACCEDE08897_59.png,0.514249205589
14,ACCEDE08897_165.png,0.175841927528
15,ACCEDE08897_85.png,0.505606532097
16,ACCEDE08897_91.png,0.359824419022
17,ACCEDE08897_241.png,0.204309895635
18,ACCEDE08897_106.png,0.520359039307
19,ACCEDE08897_223.png,0.0867474600673
20,ACCEDE08897_1.png,0.54296284914
21,ACCEDE08897_144.png,0.528492033482
22,ACCEDE08897_176.png,0.339910268784
23,ACCEDE08897_80.png,0.192745804787
24,ACCEDE08897_53.png,0.0929081663489
25,ACCEDE08897_191.png,0.454975128174
26,ACCEDE08897_153.png,0.315436571836
27,ACCEDE08897_211.png,0.120450548828
28,ACCEDE08897_68.png,0.31168204546
29,ACCEDE08897_27.png,0.39871057868
30,ACCEDE08897_21.png,0.58508849144
