,0,1
0,ACCEDE07299_26.png,0.93206602335
1,ACCEDE07299_138.png,0.537927567959
2,ACCEDE07299_28.png,0.947257995605
3,ACCEDE07299_121.png,0.972270488739
4,ACCEDE07299_11.png,0.908028781414
5,ACCEDE07299_123.png,0.958574593067
6,ACCEDE07299_1.png,0.861847937107
7,ACCEDE07299_116.png,0.90340256691
8,ACCEDE07299_118.png,0.761952102184
9,ACCEDE07299_148.png,0.833026766777
10,ACCEDE07299_8.png,0.89983856678
11,ACCEDE07299_168.png,0.764953255653
12,ACCEDE07299_3.png,0.937127649784
13,ACCEDE07299_141.png,0.676194965839
14,ACCEDE07299_143.png,0.811995506287
15,ACCEDE07299_61.png,0.988006293774
