,0,1
0,ACCEDE08350_26.png,0.293190032244
1,ACCEDE08350_21.png,0.105292089283
2,ACCEDE08350_73.png,0.0872831866145
3,ACCEDE08350_105.png,0.0986740738153
4,ACCEDE08350_136.png,0.0880730450153
5,ACCEDE08350_66.png,0.0974859073758
6,ACCEDE08350_55.png,0.132111862302
7,ACCEDE08350_3.png,0.0986813232303
8,ACCEDE08350_80.png,0.0811537280679
9,ACCEDE08350_68.png,0.0656214654446
10,ACCEDE08350_34.png,0.08170940727
11,ACCEDE08350_90.png,0.148225441575
12,ACCEDE08350_77.png,0.174685180187
13,ACCEDE08350_112.png,0.0721687674522
14,ACCEDE08350_126.png,0.204929798841
15,ACCEDE08350_43.png,0.20755520463
16,ACCEDE08350_60.png,0.0863365456462
17,ACCEDE08350_103.png,0.128896042705
18,ACCEDE08350_83.png,0.100029177964
19,ACCEDE08350_237.png,0.0671005696058
20,ACCEDE08350_70.png,0.0822148919106
21,ACCEDE08350_64.png,0.122859142721
22,ACCEDE08350_100.png,0.0665119290352
23,ACCEDE08350_40.png,0.0878293886781
24,ACCEDE08350_1.png,0.121901571751
