,0,1
0,ACCEDE07882_185.png,0.310033887625
1,ACCEDE07882_294.png,0.361909002066
2,ACCEDE07882_212.png,0.56172645092
3,ACCEDE07882_276.png,0.344251602888
4,ACCEDE07882_96.png,0.580616414547
5,ACCEDE07882_317.png,0.809736669064
6,ACCEDE07882_176.png,0.548784554005
7,ACCEDE07882_51.png,0.825659632683
8,ACCEDE07882_38.png,0.934878528118
9,ACCEDE07882_234.png,0.403762578964
10,ACCEDE07882_243.png,0.590582787991
11,ACCEDE07882_115.png,0.420035928488
12,ACCEDE07882_1.png,0.836352884769
13,ACCEDE07882_25.png,0.758614182472
14,ACCEDE07882_299.png,0.287633001804
15,ACCEDE07882_109.png,0.415367811918
16,ACCEDE07882_292.png,0.22541500628
17,ACCEDE07882_125.png,0.379529118538
18,ACCEDE07882_20.png,0.673379898071
19,ACCEDE07882_287.png,0.228437870741
20,ACCEDE07882_107.png,0.400592595339
21,ACCEDE07882_100.png,0.396531462669
22,ACCEDE07882_143.png,0.807143449783
23,ACCEDE07882_266.png,0.37639939785
24,ACCEDE07882_77.png,0.401536256075
25,ACCEDE07882_164.png,0.612885594368
26,ACCEDE07882_161.png,0.683468639851
27,ACCEDE07882_197.png,0.657099127769
28,ACCEDE07882_208.png,0.624622404575
29,ACCEDE07882_201.png,0.643284261227
30,ACCEDE07882_309.png,0.101879313588
31,ACCEDE07882_112.png,0.111952416599
32,ACCEDE07882_325.png,0.944984853268
