,0,1
0,ACCEDE07281_153.png,0.641859591007
1,ACCEDE07281_48.png,0.772689640522
2,ACCEDE07281_121.png,0.787224173546
3,ACCEDE07281_151.png,0.869468688965
4,ACCEDE07281_41.png,0.905620098114
5,ACCEDE07281_28.png,0.866419434547
6,ACCEDE07281_158.png,0.86841237545
7,ACCEDE07281_136.png,0.80870872736
8,ACCEDE07281_186.png,0.921753466129
9,ACCEDE07281_181.png,0.850680232048
10,ACCEDE07281_233.png,0.880384206772
11,ACCEDE07281_236.png,0.319738179445
12,ACCEDE07281_176.png,0.854074060917
13,ACCEDE07281_91.png,0.913377940655
14,ACCEDE07281_156.png,0.770567834377
15,ACCEDE07281_11.png,0.193299472332
16,ACCEDE07281_216.png,0.10905970633
17,ACCEDE07281_56.png,0.321261912584
18,ACCEDE07281_111.png,0.884169518948
19,ACCEDE07281_246.png,0.433973968029
20,ACCEDE07281_226.png,0.359954923391
21,ACCEDE07281_183.png,0.867233633995
22,ACCEDE07281_231.png,0.59735751152
23,ACCEDE07281_223.png,0.472766697407
24,ACCEDE07281_88.png,0.859562516212
25,ACCEDE07281_23.png,0.769233524799
26,ACCEDE07281_211.png,0.326660186052
27,ACCEDE07281_51.png,0.817358255386
28,ACCEDE07281_13.png,0.663862109184
29,ACCEDE07281_1.png,0.879971921444
30,ACCEDE07281_208.png,0.897131741047
31,ACCEDE07281_98.png,0.870097458363
32,ACCEDE07281_163.png,0.76539760828
33,ACCEDE07281_166.png,0.827408492565
34,ACCEDE07281_8.png,0.185321062803
35,ACCEDE07281_206.png,0.817408263683
36,ACCEDE07281_106.png,0.770439267159
37,ACCEDE07281_148.png,0.903530716896
38,ACCEDE07281_196.png,0.939302146435
39,ACCEDE07281_46.png,0.926887273788
40,ACCEDE07281_238.png,0.625485241413
41,ACCEDE07281_3.png,0.651095807552
42,ACCEDE07281_53.png,0.852976024151
43,ACCEDE07281_78.png,0.923484385014
44,ACCEDE07281_171.png,0.845755577087
45,ACCEDE07281_161.png,0.881835997105
