,0,1
0,ACCEDE07278_193.png,0.677940309048
1,ACCEDE07278_68.png,0.910758018494
2,ACCEDE07278_3.png,0.678157866001
3,ACCEDE07278_1.png,0.452014476061
4,ACCEDE07278_286.png,0.769833028316
5,ACCEDE07278_196.png,0.966828167439
6,ACCEDE07278_206.png,0.953423202038
7,ACCEDE07278_51.png,0.549938738346
8,ACCEDE07278_153.png,0.869221150875
9,ACCEDE07278_26.png,0.658417761326
10,ACCEDE07278_6.png,0.8240660429
11,ACCEDE07278_243.png,0.951665103436
12,ACCEDE07278_241.png,0.914300858974
13,ACCEDE07278_53.png,0.875529766083
14,ACCEDE07278_41.png,0.725246191025
15,ACCEDE07278_76.png,0.606835246086
16,ACCEDE07278_48.png,0.721685409546
17,ACCEDE07278_246.png,0.902161717415
18,ACCEDE07278_131.png,0.973508656025
19,ACCEDE07278_133.png,0.918446362019
20,ACCEDE07278_283.png,0.335141450167
21,ACCEDE07278_233.png,0.914979875088
22,ACCEDE07278_188.png,0.836596190929
23,ACCEDE07278_156.png,0.963457405567
24,ACCEDE07278_136.png,0.912644267082
25,ACCEDE07278_261.png,0.923649907112
26,ACCEDE07278_38.png,0.72469496727
27,ACCEDE07278_111.png,0.75354218483
